dates,timestamps,value,anomaly,dates
29-05-2017,1.49602E+12,48.175552,FALSE,29-05-2017
30-05-2017,1.4961E+12,47.85945,FALSE,30-05-2017
31-05-2017,1.49619E+12,48.153652,FALSE,31-05-2017
01-06-2017,1.49628E+12,49.39987,FALSE,01-06-2017
02-06-2017,1.49636E+12,49.42246,FALSE,02-06-2017
03-06-2017,1.49645E+12,50.027718,FALSE,03-06-2017
04-06-2017,1.49653E+12,48.52153,FALSE,04-06-2017
05-06-2017,1.49662E+12,50.570656,FALSE,05-06-2017
06-06-2017,1.49671E+12,51.69514,FALSE,06-06-2017
07-06-2017,1.49679E+12,51.914024,FALSE,07-06-2017
08-06-2017,1.49688E+12,51.948463,FALSE,08-06-2017
09-06-2017,1.49697E+12,51.708893,FALSE,09-06-2017
10-06-2017,1.49705E+12,50.097424,FALSE,10-06-2017
11-06-2017,1.49714E+12,50.329994,FALSE,11-06-2017
12-06-2017,1.49723E+12,50.015076,FALSE,12-06-2017
13-06-2017,1.49731E+12,49.40231,FALSE,13-06-2017
14-06-2017,1.4974E+12,48.4389,FALSE,14-06-2017
15-06-2017,1.49748E+12,49.6437,FALSE,15-06-2017
16-06-2017,1.49757E+12,48.86793,FALSE,16-06-2017
17-06-2017,1.49766E+12,48.65054,FALSE,17-06-2017
18-06-2017,1.49774E+12,47.739925,FALSE,18-06-2017
19-06-2017,1.49783E+12,48.284367,FALSE,19-06-2017
20-06-2017,1.49792E+12,47.02853,FALSE,20-06-2017
21-06-2017,1.498E+12,46.763233,FALSE,21-06-2017
22-06-2017,1.49809E+12,47.378784,FALSE,22-06-2017
23-06-2017,1.49818E+12,47.966084,FALSE,23-06-2017
24-06-2017,1.49826E+12,48.836334,FALSE,24-06-2017
25-06-2017,1.49835E+12,48.70314,FALSE,25-06-2017
26-06-2017,1.49844E+12,50.195408,FALSE,26-06-2017
27-06-2017,1.49852E+12,50.05738,FALSE,27-06-2017
28-06-2017,1.49861E+12,51.975357,FALSE,28-06-2017
29-06-2017,1.49869E+12,51.231125,FALSE,29-06-2017
30-06-2017,1.49878E+12,50.98905,FALSE,30-06-2017
01-07-2017,1.49887E+12,52.65937,FALSE,01-07-2017
02-07-2017,1.49895E+12,50.86377,FALSE,02-07-2017
03-07-2017,1.49904E+12,51.446434,FALSE,03-07-2017
04-07-2017,1.49913E+12,50.042732,FALSE,04-07-2017
05-07-2017,1.49921E+12,49.46491,FALSE,05-07-2017
06-07-2017,1.4993E+12,50.413246,FALSE,06-07-2017
07-07-2017,1.49939E+12,49.941216,FALSE,07-07-2017
08-07-2017,1.49947E+12,50.934574,FALSE,08-07-2017
09-07-2017,1.49956E+12,50.810875,FALSE,09-07-2017
10-07-2017,1.49964E+12,51.74862,FALSE,10-07-2017
11-07-2017,1.49973E+12,52.144543,FALSE,11-07-2017
12-07-2017,1.49982E+12,52.827423,FALSE,12-07-2017
13-07-2017,1.4999E+12,53.558678,FALSE,13-07-2017
14-07-2017,1.49999E+12,52.485485,FALSE,14-07-2017
15-07-2017,1.50008E+12,52.929333,FALSE,15-07-2017
16-07-2017,1.50016E+12,51.72694,FALSE,16-07-2017
17-07-2017,1.50025E+12,52.12191,FALSE,17-07-2017
18-07-2017,1.50034E+12,52.832375,FALSE,18-07-2017
19-07-2017,1.50042E+12,52.136467,FALSE,19-07-2017
20-07-2017,1.50051E+12,53.422874,FALSE,20-07-2017
21-07-2017,1.5006E+12,54.152657,FALSE,21-07-2017
22-07-2017,1.50068E+12,56.144962,FALSE,22-07-2017
23-07-2017,1.50077E+12,57.05582,FALSE,23-07-2017
24-07-2017,1.50085E+12,57.091614,FALSE,24-07-2017
25-07-2017,1.50094E+12,56.971096,FALSE,25-07-2017
26-07-2017,1.50103E+12,56.849884,FALSE,26-07-2017
27-07-2017,1.50111E+12,57.90412,FALSE,27-07-2017
28-07-2017,1.5012E+12,57.696808,FALSE,28-07-2017
29-07-2017,1.50129E+12,56.557705,FALSE,29-07-2017
30-07-2017,1.50137E+12,55.465633,FALSE,30-07-2017
31-07-2017,1.50146E+12,56.371624,FALSE,31-07-2017
01-08-2017,1.50155E+12,56.29662,FALSE,01-08-2017
02-08-2017,1.50163E+12,55.972115,FALSE,02-08-2017
03-08-2017,1.50172E+12,57.571053,FALSE,03-08-2017
04-08-2017,1.5018E+12,58.29335,FALSE,04-08-2017
05-08-2017,1.50189E+12,56.58303,FALSE,05-08-2017
06-08-2017,1.50198E+12,57.4109,FALSE,06-08-2017
07-08-2017,1.50206E+12,58.125782,FALSE,07-08-2017
08-08-2017,1.50215E+12,58.901676,FALSE,08-08-2017
09-08-2017,1.50224E+12,58.848873,FALSE,09-08-2017
10-08-2017,1.50232E+12,58.38457,FALSE,10-08-2017
11-08-2017,1.50241E+12,58.350586,FALSE,11-08-2017
12-08-2017,1.5025E+12,56.776325,FALSE,12-08-2017
13-08-2017,1.50258E+12,56.755096,FALSE,13-08-2017
14-08-2017,1.50267E+12,56.25809,FALSE,14-08-2017
15-08-2017,1.50276E+12,54.934475,FALSE,15-08-2017
16-08-2017,1.50284E+12,55.665714,FALSE,16-08-2017
17-08-2017,1.50293E+12,56.01825,FALSE,17-08-2017
18-08-2017,1.50301E+12,56.485023,FALSE,18-08-2017
19-08-2017,1.5031E+12,55.462563,FALSE,19-08-2017
20-08-2017,1.50319E+12,54.190613,FALSE,20-08-2017
21-08-2017,1.50327E+12,55.012363,FALSE,21-08-2017
22-08-2017,1.50336E+12,54.51834,FALSE,22-08-2017
23-08-2017,1.50345E+12,55.101933,FALSE,23-08-2017
24-08-2017,1.50353E+12,55.208626,FALSE,24-08-2017
25-08-2017,1.50362E+12,54.33276,FALSE,25-08-2017
26-08-2017,1.50371E+12,56.231453,FALSE,26-08-2017
27-08-2017,1.50379E+12,55.472767,FALSE,27-08-2017
28-08-2017,1.50388E+12,55.98527,FALSE,28-08-2017
29-08-2017,1.50396E+12,55.859386,FALSE,29-08-2017
30-08-2017,1.50405E+12,55.193687,FALSE,30-08-2017
31-08-2017,1.50414E+12,56.107735,FALSE,31-08-2017
01-09-2017,1.50422E+12,57.81284,FALSE,01-09-2017
02-09-2017,1.50431E+12,59.46175,FALSE,02-09-2017
03-09-2017,1.5044E+12,60.754387,FALSE,03-09-2017
04-09-2017,1.50448E+12,59.44633,FALSE,04-09-2017
05-09-2017,1.50457E+12,60.877968,FALSE,05-09-2017
06-09-2017,1.50466E+12,59.979233,FALSE,06-09-2017
07-09-2017,1.50474E+12,58.670086,FALSE,07-09-2017
08-09-2017,1.50483E+12,59.379364,FALSE,08-09-2017
09-09-2017,1.50492E+12,58.112053,FALSE,09-09-2017
10-09-2017,1.505E+12,56.843124,FALSE,10-09-2017
11-09-2017,1.50509E+12,55.715534,FALSE,11-09-2017
12-09-2017,1.50517E+12,55.584892,FALSE,12-09-2017
13-09-2017,1.50526E+12,56.327927,FALSE,13-09-2017
14-09-2017,1.50535E+12,56.508064,FALSE,14-09-2017
15-09-2017,1.50543E+12,54.627125,FALSE,15-09-2017
16-09-2017,1.50552E+12,54.78473,FALSE,16-09-2017
17-09-2017,1.50561E+12,54.054127,FALSE,17-09-2017
18-09-2017,1.50569E+12,52.637905,FALSE,18-09-2017
19-09-2017,1.50578E+12,53.027203,FALSE,19-09-2017
20-09-2017,1.50587E+12,53.310352,FALSE,20-09-2017
21-09-2017,1.50595E+12,53.24269,FALSE,21-09-2017
22-09-2017,1.50604E+12,53.223614,FALSE,22-09-2017
23-09-2017,1.50612E+12,54.469418,FALSE,23-09-2017
24-09-2017,1.50621E+12,54.05759,FALSE,24-09-2017
25-09-2017,1.5063E+12,54.110146,FALSE,25-09-2017
26-09-2017,1.50638E+12,52.008816,FALSE,26-09-2017
27-09-2017,1.50647E+12,50.96386,FALSE,27-09-2017
28-09-2017,1.50656E+12,51.865734,FALSE,28-09-2017
29-09-2017,1.50664E+12,51.914555,FALSE,29-09-2017
30-09-2017,1.50673E+12,53.820053,FALSE,30-09-2017
01-10-2017,1.50682E+12,54.972717,FALSE,01-10-2017
02-10-2017,1.5069E+12,54.482685,FALSE,02-10-2017
03-10-2017,1.50699E+12,54.490135,FALSE,03-10-2017
04-10-2017,1.50708E+12,53.130917,FALSE,04-10-2017
05-10-2017,1.50716E+12,54.280922,FALSE,05-10-2017
06-10-2017,1.50725E+12,54.588524,FALSE,06-10-2017
07-10-2017,1.50733E+12,53.296993,FALSE,07-10-2017
08-10-2017,1.50742E+12,53.20281,FALSE,08-10-2017
09-10-2017,1.50751E+12,53.116314,FALSE,09-10-2017
10-10-2017,1.50759E+12,51.8721,FALSE,10-10-2017
11-10-2017,1.50768E+12,51.247185,FALSE,11-10-2017
12-10-2017,1.50777E+12,51.033463,FALSE,12-10-2017
13-10-2017,1.50785E+12,49.43547,FALSE,13-10-2017
14-10-2017,1.50794E+12,48.82709,FALSE,14-10-2017
15-10-2017,1.50803E+12,48.876606,FALSE,15-10-2017
16-10-2017,1.50811E+12,49.746964,FALSE,16-10-2017
17-10-2017,1.5082E+12,51.536015,FALSE,17-10-2017
18-10-2017,1.50828E+12,51.38664,FALSE,18-10-2017
19-10-2017,1.50837E+12,50.413242,FALSE,19-10-2017
20-10-2017,1.50846E+12,52.81145,FALSE,20-10-2017
21-10-2017,1.50854E+12,52.123314,FALSE,21-10-2017
22-10-2017,1.50863E+12,55.278103,FALSE,22-10-2017
23-10-2017,1.50872E+12,55.29941,FALSE,23-10-2017
24-10-2017,1.5088E+12,55.646297,FALSE,24-10-2017
25-10-2017,1.50889E+12,54.390457,FALSE,25-10-2017
26-10-2017,1.50898E+12,54.48431,FALSE,26-10-2017
27-10-2017,1.50906E+12,55.315136,FALSE,27-10-2017
28-10-2017,1.50915E+12,56.5318,FALSE,28-10-2017
29-10-2017,1.50924E+12,56.41517,FALSE,29-10-2017
30-10-2017,1.50932E+12,56.336655,FALSE,30-10-2017
31-10-2017,1.50941E+12,56.218636,FALSE,31-10-2017
01-11-2017,1.50949E+12,54.608505,FALSE,01-11-2017
02-11-2017,1.50958E+12,55.06756,FALSE,02-11-2017
03-11-2017,1.50967E+12,54.75175,FALSE,03-11-2017
04-11-2017,1.50975E+12,54.233765,FALSE,04-11-2017
05-11-2017,1.50984E+12,53.022995,FALSE,05-11-2017
06-11-2017,1.50993E+12,53.421486,FALSE,06-11-2017
07-11-2017,1.51001E+12,53.51493,FALSE,07-11-2017
08-11-2017,1.5101E+12,51.616585,FALSE,08-11-2017
09-11-2017,1.51019E+12,50.505177,FALSE,09-11-2017
10-11-2017,1.51027E+12,49.94539,FALSE,10-11-2017
11-11-2017,1.51036E+12,51.440277,FALSE,11-11-2017
12-11-2017,1.51044E+12,50.960754,FALSE,12-11-2017
13-11-2017,1.51053E+12,49.892056,FALSE,13-11-2017
14-11-2017,1.51062E+12,49.43439,FALSE,14-11-2017
15-11-2017,1.5107E+12,48.374863,FALSE,15-11-2017
16-11-2017,1.51079E+12,49.03568,FALSE,16-11-2017
17-11-2017,1.51088E+12,49.631542,FALSE,17-11-2017
18-11-2017,1.51096E+12,48.78573,FALSE,18-11-2017
19-11-2017,1.51105E+12,48.97249,FALSE,19-11-2017
20-11-2017,1.51114E+12,51.180244,FALSE,20-11-2017
21-11-2017,1.51122E+12,51.344776,FALSE,21-11-2017
22-11-2017,1.51131E+12,50.183765,FALSE,22-11-2017
23-11-2017,1.5114E+12,50.926968,FALSE,23-11-2017
24-11-2017,1.51148E+12,51.2902,FALSE,24-11-2017
25-11-2017,1.51157E+12,51.794685,FALSE,25-11-2017
26-11-2017,1.51165E+12,50.516304,FALSE,26-11-2017
27-11-2017,1.51174E+12,50.238014,FALSE,27-11-2017
28-11-2017,1.51183E+12,52.086216,FALSE,28-11-2017
29-11-2017,1.51191E+12,52.18841,FALSE,29-11-2017
30-11-2017,1.512E+12,51.11207,FALSE,30-11-2017
01-12-2017,1.51209E+12,51.9131,FALSE,01-12-2017
02-12-2017,1.51217E+12,52.066246,FALSE,02-12-2017
03-12-2017,1.51226E+12,49.774246,FALSE,03-12-2017
04-12-2017,1.51235E+12,50.94894,FALSE,04-12-2017
05-12-2017,1.51243E+12,50.12079,FALSE,05-12-2017
06-12-2017,1.51252E+12,49.56448,FALSE,06-12-2017
07-12-2017,1.5126E+12,49.649246,FALSE,07-12-2017
08-12-2017,1.51269E+12,50.829517,FALSE,08-12-2017
09-12-2017,1.51278E+12,50.523994,FALSE,09-12-2017
10-12-2017,1.51286E+12,49.770763,FALSE,10-12-2017
11-12-2017,1.51295E+12,49.68786,FALSE,11-12-2017
12-12-2017,1.51304E+12,49.799603,FALSE,12-12-2017
13-12-2017,1.51312E+12,50.665806,FALSE,13-12-2017
14-12-2017,1.51321E+12,49.523315,FALSE,14-12-2017
15-12-2017,1.5133E+12,49.603756,FALSE,15-12-2017
16-12-2017,1.51338E+12,50.739517,FALSE,16-12-2017
17-12-2017,1.51347E+12,49.978355,FALSE,17-12-2017
18-12-2017,1.51356E+12,50.199375,FALSE,18-12-2017
19-12-2017,1.51364E+12,49.359615,FALSE,19-12-2017
20-12-2017,1.51373E+12,49.321865,FALSE,20-12-2017
21-12-2017,1.51381E+12,49.559875,FALSE,21-12-2017
22-12-2017,1.5139E+12,49.537197,FALSE,22-12-2017
23-12-2017,1.51399E+12,49.871662,FALSE,23-12-2017
24-12-2017,1.51407E+12,49.331833,FALSE,24-12-2017
25-12-2017,1.51416E+12,49.44686,FALSE,25-12-2017
26-12-2017,1.51425E+12,49.36639,FALSE,26-12-2017
27-12-2017,1.51433E+12,50.745358,FALSE,27-12-2017
28-12-2017,1.51442E+12,51.52449,FALSE,28-12-2017
29-12-2017,1.51451E+12,52.40529,FALSE,29-12-2017
30-12-2017,1.51459E+12,51.953655,FALSE,30-12-2017
31-12-2017,1.51468E+12,50.863937,FALSE,31-12-2017
01-01-2018,1.51476E+12,49.753,FALSE,01-01-2018
02-01-2018,1.51485E+12,48.238552,FALSE,02-01-2018
03-01-2018,1.51494E+12,48.685783,FALSE,03-01-2018
04-01-2018,1.51502E+12,50.981697,FALSE,04-01-2018
05-01-2018,1.51511E+12,51.553734,FALSE,05-01-2018
06-01-2018,1.5152E+12,52.052456,FALSE,06-01-2018
07-01-2018,1.51528E+12,52.36134,FALSE,07-01-2018
08-01-2018,1.51537E+12,51.76874,FALSE,08-01-2018
09-01-2018,1.51546E+12,51.264023,FALSE,09-01-2018
10-01-2018,1.51554E+12,50.95613,FALSE,10-01-2018
11-01-2018,1.51563E+12,50.413467,FALSE,11-01-2018
12-01-2018,1.51572E+12,50.696552,FALSE,12-01-2018
13-01-2018,1.5158E+12,52.587505,FALSE,13-01-2018
14-01-2018,1.51589E+12,52.126648,FALSE,14-01-2018
15-01-2018,1.51597E+12,52.18419,FALSE,15-01-2018
16-01-2018,1.51606E+12,53.610374,FALSE,16-01-2018
17-01-2018,1.51615E+12,54.281647,FALSE,17-01-2018
18-01-2018,1.51623E+12,53.561073,FALSE,18-01-2018
19-01-2018,1.51632E+12,54.6012,FALSE,19-01-2018
20-01-2018,1.51641E+12,55.251026,FALSE,20-01-2018
21-01-2018,1.51649E+12,55.943504,FALSE,21-01-2018
22-01-2018,1.51658E+12,57.803368,FALSE,22-01-2018
23-01-2018,1.51667E+12,58.86091,FALSE,23-01-2018
24-01-2018,1.51675E+12,60.148613,FALSE,24-01-2018
25-01-2018,1.51684E+12,60.3152,FALSE,25-01-2018
26-01-2018,1.51692E+12,61.141758,FALSE,26-01-2018
27-01-2018,1.51701E+12,59.96868,FALSE,27-01-2018
28-01-2018,1.5171E+12,57.5105,FALSE,28-01-2018
29-01-2018,1.51718E+12,58.10965,FALSE,29-01-2018
30-01-2018,1.51727E+12,56.42764,FALSE,30-01-2018
31-01-2018,1.51736E+12,56.368126,FALSE,31-01-2018
01-02-2018,1.51744E+12,55.057167,FALSE,01-02-2018
02-02-2018,1.51753E+12,53.171734,FALSE,02-02-2018
03-02-2018,1.51762E+12,53.781128,FALSE,03-02-2018
04-02-2018,1.5177E+12,55.034405,FALSE,04-02-2018
05-02-2018,1.51779E+12,54.61423,FALSE,05-02-2018
06-02-2018,1.51788E+12,54.409595,FALSE,06-02-2018
07-02-2018,1.51796E+12,53.77554,FALSE,07-02-2018
08-02-2018,1.51805E+12,54.909294,FALSE,08-02-2018
09-02-2018,1.51813E+12,55.22592,FALSE,09-02-2018
10-02-2018,1.51822E+12,56.508686,FALSE,10-02-2018
11-02-2018,1.51831E+12,57.35228,FALSE,11-02-2018
12-02-2018,1.51839E+12,55.50719,FALSE,12-02-2018
13-02-2018,1.51848E+12,56.531685,FALSE,13-02-2018
14-02-2018,1.51857E+12,56.567635,FALSE,14-02-2018
15-02-2018,1.51865E+12,56.847286,FALSE,15-02-2018
16-02-2018,1.51874E+12,57.564106,FALSE,16-02-2018
17-02-2018,1.51883E+12,58.632317,FALSE,17-02-2018
18-02-2018,1.51891E+12,60.971424,FALSE,18-02-2018
19-02-2018,1.519E+12,60.578476,FALSE,19-02-2018
20-02-2018,1.51908E+12,62.002037,FALSE,20-02-2018
21-02-2018,1.51917E+12,61.677433,FALSE,21-02-2018
22-02-2018,1.51926E+12,62.514603,FALSE,22-02-2018
23-02-2018,1.51934E+12,60.862957,FALSE,23-02-2018
24-02-2018,1.51943E+12,60.357883,FALSE,24-02-2018
25-02-2018,1.51952E+12,61.482296,FALSE,25-02-2018
26-02-2018,1.5196E+12,59.783688,FALSE,26-02-2018
27-02-2018,1.51969E+12,61.026936,FALSE,27-02-2018
28-02-2018,1.51978E+12,61.304764,FALSE,28-02-2018
01-03-2018,1.51986E+12,62.171967,FALSE,01-03-2018
02-03-2018,1.51995E+12,61.357803,FALSE,02-03-2018
03-03-2018,1.52004E+12,61.010303,FALSE,03-03-2018
04-03-2018,1.52012E+12,60.731026,FALSE,04-03-2018
05-03-2018,1.52021E+12,60.122208,FALSE,05-03-2018
06-03-2018,1.52029E+12,58.461075,FALSE,06-03-2018
07-03-2018,1.52038E+12,58.45616,FALSE,07-03-2018
08-03-2018,1.52047E+12,59.63684,FALSE,08-03-2018
09-03-2018,1.52055E+12,57.9011,FALSE,09-03-2018
10-03-2018,1.52064E+12,58.09497,FALSE,10-03-2018
11-03-2018,1.52073E+12,58.64757,FALSE,11-03-2018
12-03-2018,1.52081E+12,59.790733,FALSE,12-03-2018
13-03-2018,1.5209E+12,61.09264,FALSE,13-03-2018
14-03-2018,1.52099E+12,59.638607,FALSE,14-03-2018
15-03-2018,1.52107E+12,61.15198,FALSE,15-03-2018
16-03-2018,1.52116E+12,61.02496,FALSE,16-03-2018
17-03-2018,1.52124E+12,61.738525,FALSE,17-03-2018
18-03-2018,1.52133E+12,61.31002,FALSE,18-03-2018
19-03-2018,1.52142E+12,62.294735,FALSE,19-03-2018
20-03-2018,1.5215E+12,63.306503,FALSE,20-03-2018
21-03-2018,1.52159E+12,63.07946,FALSE,21-03-2018
22-03-2018,1.52168E+12,64.143776,FALSE,22-03-2018
23-03-2018,1.52176E+12,64.01285,FALSE,23-03-2018
24-03-2018,1.52185E+12,63.4735,FALSE,24-03-2018
25-03-2018,1.52194E+12,64.495285,FALSE,25-03-2018
26-03-2018,1.52202E+12,65.339714,FALSE,26-03-2018
27-03-2018,1.52211E+12,65.410645,FALSE,27-03-2018
28-03-2018,1.5222E+12,66.0025,FALSE,28-03-2018
29-03-2018,1.52228E+12,65.944336,FALSE,29-03-2018
30-03-2018,1.52237E+12,64.31302,FALSE,30-03-2018
31-03-2018,1.52245E+12,62.9933,FALSE,31-03-2018
01-04-2018,1.52254E+12,63.15148,FALSE,01-04-2018
02-04-2018,1.52263E+12,64.56512,FALSE,02-04-2018
03-04-2018,1.52271E+12,63.04294,FALSE,03-04-2018
04-04-2018,1.5228E+12,63.22463,FALSE,04-04-2018
05-04-2018,1.52289E+12,60.342484,FALSE,05-04-2018
06-04-2018,1.52297E+12,59.688663,FALSE,06-04-2018
07-04-2018,1.52306E+12,60.41307,FALSE,07-04-2018
08-04-2018,1.52315E+12,62.180946,FALSE,08-04-2018
09-04-2018,1.52323E+12,61.555145,FALSE,09-04-2018
10-04-2018,1.52332E+12,60.487156,FALSE,10-04-2018
11-04-2018,1.5234E+12,58.901695,FALSE,11-04-2018
12-04-2018,1.52349E+12,58.53424,FALSE,12-04-2018
13-04-2018,1.52358E+12,58.69495,FALSE,13-04-2018
14-04-2018,1.52366E+12,58.468967,FALSE,14-04-2018
15-04-2018,1.52375E+12,57.93541,FALSE,15-04-2018
16-04-2018,1.52384E+12,58.395557,FALSE,16-04-2018
17-04-2018,1.52392E+12,57.666378,FALSE,17-04-2018
18-04-2018,1.52401E+12,57.22886,FALSE,18-04-2018
19-04-2018,1.5241E+12,57.79003,FALSE,19-04-2018
20-04-2018,1.52418E+12,60.140984,FALSE,20-04-2018
21-04-2018,1.52427E+12,62.538013,FALSE,21-04-2018
22-04-2018,1.52436E+12,62.458412,FALSE,22-04-2018
23-04-2018,1.52444E+12,62.352818,FALSE,23-04-2018
24-04-2018,1.52453E+12,62.090824,FALSE,24-04-2018
25-04-2018,1.52461E+12,63.645134,FALSE,25-04-2018
26-04-2018,1.5247E+12,65.71988,FALSE,26-04-2018
27-04-2018,1.52479E+12,63.509357,FALSE,27-04-2018
28-04-2018,1.52487E+12,63.098263,FALSE,28-04-2018
29-04-2018,1.52496E+12,62.29704,FALSE,29-04-2018
30-04-2018,1.52505E+12,63.184418,FALSE,30-04-2018
01-05-2018,1.52513E+12,63.287582,FALSE,01-05-2018
02-05-2018,1.52522E+12,62.37811,FALSE,02-05-2018
03-05-2018,1.52531E+12,61.55806,FALSE,03-05-2018
04-05-2018,1.52539E+12,62.460922,FALSE,04-05-2018
05-05-2018,1.52548E+12,62.512703,FALSE,05-05-2018
06-05-2018,1.52556E+12,64.34055,FALSE,06-05-2018
07-05-2018,1.52565E+12,65.299774,FALSE,07-05-2018
08-05-2018,1.52574E+12,64.48526,FALSE,08-05-2018
09-05-2018,1.52582E+12,64.87258,FALSE,09-05-2018
10-05-2018,1.52591E+12,64.64074,FALSE,10-05-2018
11-05-2018,1.526E+12,63.628582,FALSE,11-05-2018
12-05-2018,1.52608E+12,64.54934,FALSE,12-05-2018
13-05-2018,1.52617E+12,64.44454,FALSE,13-05-2018
14-05-2018,1.52626E+12,64.16448,FALSE,14-05-2018
15-05-2018,1.52634E+12,65.465454,FALSE,15-05-2018
16-05-2018,1.52643E+12,65.49876,FALSE,16-05-2018
17-05-2018,1.52652E+12,66.14158,FALSE,17-05-2018
18-05-2018,1.5266E+12,66.61569,FALSE,18-05-2018
19-05-2018,1.52669E+12,67.20455,FALSE,19-05-2018
20-05-2018,1.52677E+12,68.61978,FALSE,20-05-2018
21-05-2018,1.52686E+12,67.51109,FALSE,21-05-2018
22-05-2018,1.52695E+12,68.18716,FALSE,22-05-2018
23-05-2018,1.52703E+12,68.40765,FALSE,23-05-2018
24-05-2018,1.52712E+12,68.28515,FALSE,24-05-2018
25-05-2018,1.52721E+12,68.57052,FALSE,25-05-2018
26-05-2018,1.52729E+12,67.2536,FALSE,26-05-2018
27-05-2018,1.52738E+12,68.613106,FALSE,27-05-2018
28-05-2018,1.52747E+12,70.36366,FALSE,28-05-2018
29-05-2018,1.52755E+12,70.113884,FALSE,29-05-2018
30-05-2018,1.52764E+12,70.18429,FALSE,30-05-2018
31-05-2018,1.52772E+12,69.411896,FALSE,31-05-2018
01-06-2018,1.52781E+12,69.795235,FALSE,01-06-2018
02-06-2018,1.5279E+12,69.87485,FALSE,02-06-2018
03-06-2018,1.52798E+12,68.022,FALSE,03-06-2018
04-06-2018,1.52807E+12,67.41089,FALSE,04-06-2018
05-06-2018,1.52816E+12,66.669525,FALSE,05-06-2018
06-06-2018,1.52824E+12,66.751,FALSE,06-06-2018
07-06-2018,1.52833E+12,66.50039,FALSE,07-06-2018
08-06-2018,1.52842E+12,65.81984,FALSE,08-06-2018
09-06-2018,1.5285E+12,65.78498,FALSE,09-06-2018
10-06-2018,1.52859E+12,67.092674,FALSE,10-06-2018
11-06-2018,1.52868E+12,66.98103,FALSE,11-06-2018
12-06-2018,1.52876E+12,67.31576,FALSE,12-06-2018
13-06-2018,1.52885E+12,67.92496,FALSE,13-06-2018
14-06-2018,1.52893E+12,67.430466,FALSE,14-06-2018
15-06-2018,1.52902E+12,66.7516,FALSE,15-06-2018
16-06-2018,1.52911E+12,68.36053,FALSE,16-06-2018
17-06-2018,1.52919E+12,68.05992,FALSE,17-06-2018
18-06-2018,1.52928E+12,69.2279,FALSE,18-06-2018
19-06-2018,1.52937E+12,69.72851,FALSE,19-06-2018
20-06-2018,1.52945E+12,69.61865,FALSE,20-06-2018
21-06-2018,1.52954E+12,69.34306,FALSE,21-06-2018
22-06-2018,1.52963E+12,69.519684,FALSE,22-06-2018
23-06-2018,1.52971E+12,70.69898,FALSE,23-06-2018
24-06-2018,1.5298E+12,71.563095,FALSE,24-06-2018
25-06-2018,1.52988E+12,71.71313,FALSE,25-06-2018
26-06-2018,1.52997E+12,73.31171,FALSE,26-06-2018
27-06-2018,1.53006E+12,73.02054,FALSE,27-06-2018
28-06-2018,1.53014E+12,71.90467,FALSE,28-06-2018
29-06-2018,1.53023E+12,71.69544,FALSE,29-06-2018
30-06-2018,1.53032E+12,72.35309,FALSE,30-06-2018
01-07-2018,1.5304E+12,73.07878,FALSE,01-07-2018
02-07-2018,1.53049E+12,73.72386,FALSE,02-07-2018
03-07-2018,1.53058E+12,73.89148,FALSE,03-07-2018
04-07-2018,1.53066E+12,73.1863,FALSE,04-07-2018
05-07-2018,1.53075E+12,72.77288,FALSE,05-07-2018
06-07-2018,1.53084E+12,72.84121,FALSE,06-07-2018
07-07-2018,1.53092E+12,72.56887,FALSE,07-07-2018
08-07-2018,1.53101E+12,73.91614,FALSE,08-07-2018
09-07-2018,1.53109E+12,73.19022,FALSE,09-07-2018
10-07-2018,1.53118E+12,72.48015,FALSE,10-07-2018
11-07-2018,1.53127E+12,71.579445,FALSE,11-07-2018
12-07-2018,1.53135E+12,72.47472,FALSE,12-07-2018
13-07-2018,1.53144E+12,73.492584,FALSE,13-07-2018
14-07-2018,1.53153E+12,74.601746,FALSE,14-07-2018
15-07-2018,1.53161E+12,74.33695,FALSE,15-07-2018
16-07-2018,1.5317E+12,74.42019,FALSE,16-07-2018
17-07-2018,1.53179E+12,73.57756,FALSE,17-07-2018
18-07-2018,1.53187E+12,72.74414,FALSE,18-07-2018
19-07-2018,1.53196E+12,72.36207,FALSE,19-07-2018
20-07-2018,1.53204E+12,71.888596,FALSE,20-07-2018
21-07-2018,1.53213E+12,72.790054,FALSE,21-07-2018
22-07-2018,1.53222E+12,73.92004,FALSE,22-07-2018
23-07-2018,1.5323E+12,73.62051,FALSE,23-07-2018
24-07-2018,1.53239E+12,74.28588,FALSE,24-07-2018
25-07-2018,1.53248E+12,75.071846,FALSE,25-07-2018
26-07-2018,1.53256E+12,76.29133,FALSE,26-07-2018
27-07-2018,1.53265E+12,75.65417,FALSE,27-07-2018
28-07-2018,1.53274E+12,75.1201,FALSE,28-07-2018
29-07-2018,1.53282E+12,73.089424,FALSE,29-07-2018
30-07-2018,1.53291E+12,72.691925,FALSE,30-07-2018
31-07-2018,1.533E+12,73.107796,FALSE,31-07-2018
01-08-2018,1.53308E+12,73.10771,FALSE,01-08-2018
02-08-2018,1.53317E+12,72.954636,FALSE,02-08-2018
03-08-2018,1.53325E+12,74.001396,FALSE,03-08-2018
04-08-2018,1.53334E+12,74.294,FALSE,04-08-2018
05-08-2018,1.53343E+12,74.182526,FALSE,05-08-2018
06-08-2018,1.53351E+12,74.58664,FALSE,06-08-2018
07-08-2018,1.5336E+12,75.201706,FALSE,07-08-2018
08-08-2018,1.53369E+12,74.55527,FALSE,08-08-2018
